time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
21514;2698;50.05;0.0;2;0;0 
24861;3347;25.075;211.0;3;0;0 
43966;19104;12.5875;1000.0;4;0;0 
62891;18924;18.83125;923.0;5;0;0 
96968;34075;21.953125;848.0;6;0;0 
100891;3921;23.5140625;254.0;7;0;0 
120196;19304;22.73359375;806.0;8;0;0 
124802;4606;23.123828125000003;254.0;9;0;0 
143860;19057;22.9287109375;789.0;10;0;0 
162868;19007;23.02626953125;789.0;11;0;0 
181818;18950;23.075048828125002;789.0;12;0;0 
186806;4988;23.099438476562504;268.0;13;0;0 
205869;19062;23.08724365234375;789.0;14;0;0 
224786;18915;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18884;18884;0.1;1000.0;1;0;0 
21571;2686;50.05;0.0;2;0;0 
24850;3279;25.075;211.0;3;0;0 
43773;18923;12.5875;1000.0;4;0;0 
62680;18905;18.83125;923.0;5;0;0 
81574;18894;21.953125;848.0;6;0;0 
85337;3762;23.5140625;254.0;7;0;0 
104220;18881;22.73359375;806.0;8;0;0 
108801;4581;23.123828125000003;254.0;9;0;0 
127639;18838;22.9287109375;789.0;10;0;0 
146403;18763;23.02626953125;789.0;11;0;0 
165340;18936;23.075048828125002;789.0;12;0;0 
170192;4850;23.099438476562504;268.0;13;0;0 
189052;18860;23.08724365234375;789.0;14;0;0 
207964;18911;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18935;18935;0.1;1000.0;1;0;0 
21612;2675;50.05;0.0;2;0;0 
24927;3299;25.075;211.0;3;0;0 
43879;18936;12.5875;1000.0;4;0;0 
62728;18848;18.83125;923.0;5;0;0 
81666;18938;21.953125;848.0;6;0;0 
85523;3856;23.5140625;254.0;7;0;0 
104464;18940;22.73359375;806.0;8;0;0 
109016;4551;23.123828125000003;254.0;9;0;0 
128124;19108;22.9287109375;789.0;10;0;0 
147122;18998;23.02626953125;789.0;11;0;0 
165942;18819;23.075048828125002;789.0;12;0;0 
170932;4990;23.099438476562504;268.0;13;0;0 
189810;18877;23.08724365234375;789.0;14;0;0 
208636;18824;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18998;18998;0.1;1000.0;1;0;0 
21609;2611;50.05;0.0;2;0;0 
24998;3389;25.075;211.0;3;0;0 
43973;18974;12.5875;1000.0;4;0;0 
62970;18996;18.83125;923.0;5;0;0 
82025;19053;21.953125;848.0;6;0;0 
85833;3807;23.5140625;254.0;7;0;0 
104713;18880;22.73359375;806.0;8;0;0 
109298;4583;23.123828125000003;254.0;9;0;0 
128241;18942;22.9287109375;789.0;10;0;0 
147040;18799;23.02626953125;789.0;11;0;0 
165860;18818;23.075048828125002;789.0;12;0;0 
170789;4929;23.099438476562504;268.0;13;0;0 
189690;18900;23.08724365234375;789.0;14;0;0 
208518;18827;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18971;18971;0.1;1000.0;1;0;0 
21559;2587;50.05;0.0;2;0;0 
24965;3405;25.075;211.0;3;0;0 
43899;18934;12.5875;1000.0;4;0;0 
62969;19070;18.83125;923.0;5;0;0 
81812;18841;21.953125;848.0;6;0;0 
85624;3811;23.5140625;254.0;7;0;0 
109770;24145;22.73359375;806.0;8;0;0 
119579;9809;23.123828125000003;254.0;9;0;0 
144711;25131;22.9287109375;789.0;10;0;0 
163860;19149;23.02626953125;789.0;11;0;0 
182893;19031;23.075048828125002;789.0;12;0;0 
187834;4939;23.099438476562504;268.0;13;0;0 
206890;19055;23.08724365234375;789.0;14;0;0 
226020;19129;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18820;18820;0.1;1000.0;1;0;0 
21491;2671;50.05;0.0;2;0;0 
24784;3292;25.075;211.0;3;0;0 
43785;19000;12.5875;1000.0;4;0;0 
62840;19055;18.83125;923.0;5;0;0 
81774;18934;21.953125;848.0;6;0;0 
85564;3789;23.5140625;254.0;7;0;0 
104486;18921;22.73359375;806.0;8;0;0 
108986;4500;23.123828125000003;254.0;9;0;0 
128009;19021;22.9287109375;789.0;10;0;0 
146933;18922;23.02626953125;789.0;11;0;0 
165987;19053;23.075048828125002;789.0;12;0;0 
170850;4863;23.099438476562504;268.0;13;0;0 
189820;18969;23.08724365234375;789.0;14;0;0 
208673;18853;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18985;18985;0.1;1000.0;1;0;0 
21554;2569;50.05;0.0;2;0;0 
24926;3372;25.075;211.0;3;0;0 
44008;19080;12.5875;1000.0;4;0;0 
63030;19021;18.83125;923.0;5;0;0 
81880;18849;21.953125;848.0;6;0;0 
85725;3845;23.5140625;254.0;7;0;0 
104585;18859;22.73359375;806.0;8;0;0 
109173;4572;23.123828125000003;254.0;9;0;0 
128147;18973;22.9287109375;789.0;10;0;0 
147136;18988;23.02626953125;789.0;11;0;0 
166097;18960;23.075048828125002;789.0;12;0;0 
171025;4927;23.099438476562504;268.0;13;0;0 
189941;18914;23.08724365234375;789.0;14;0;0 
209190;19247;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18877;18877;0.1;1000.0;1;0;0 
21514;2637;50.05;0.0;2;0;0 
24817;3302;25.075;211.0;3;0;0 
43696;18879;12.5875;1000.0;4;0;0 
62663;18967;18.83125;923.0;5;0;0 
81529;18865;21.953125;848.0;6;0;0 
85289;3758;23.5140625;254.0;7;0;0 
104156;18867;22.73359375;806.0;8;0;0 
108686;4528;23.123828125000003;254.0;9;0;0 
127689;19002;22.9287109375;789.0;10;0;0 
146647;18957;23.02626953125;789.0;11;0;0 
165612;18964;23.075048828125002;789.0;12;0;0 
170496;4883;23.099438476562504;268.0;13;0;0 
189485;18987;23.08724365234375;789.0;14;0;0 
208406;18920;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18833;18833;0.1;1000.0;1;0;0 
21485;2652;50.05;0.0;2;0;0 
24795;3310;25.075;211.0;3;0;0 
43794;18998;12.5875;1000.0;4;0;0 
62836;19042;18.83125;923.0;5;0;0 
81550;18714;21.953125;848.0;6;0;0 
85391;3840;23.5140625;254.0;7;0;0 
104403;19012;22.73359375;806.0;8;0;0 
108944;4541;23.123828125000003;254.0;9;0;0 
127905;18959;22.9287109375;789.0;10;0;0 
146878;18972;23.02626953125;789.0;11;0;0 
178177;31298;23.075048828125002;789.0;12;0;0 
183365;5187;23.099438476562504;268.0;13;0;0 
202692;19327;23.08724365234375;789.0;14;0;0 
221640;18947;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19116;19115;0.1;1000.0;1;0;0 
21698;2581;50.05;0.0;2;0;0 
25170;3471;25.075;211.0;3;0;0 
44226;19056;12.5875;1000.0;4;0;0 
63178;18951;18.83125;923.0;5;0;0 
81945;18766;21.953125;848.0;6;0;0 
85706;3760;23.5140625;254.0;7;0;0 
104811;19099;22.73359375;806.0;8;0;0 
109351;4524;23.123828125000003;254.0;9;0;0 
128436;19085;22.9287109375;789.0;10;0;0 
147341;18904;23.02626953125;789.0;11;0;0 
166200;18858;23.075048828125002;789.0;12;0;0 
171084;4883;23.099438476562504;268.0;13;0;0 
190025;18940;23.08724365234375;789.0;14;0;0 
208925;18899;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19064;19064;0.1;1000.0;1;0;0 
21640;2574;50.05;0.0;2;0;0 
24961;3321;25.075;211.0;3;0;0 
43992;19031;12.5875;1000.0;4;0;0 
62840;18847;18.83125;923.0;5;0;0 
81765;18924;21.953125;848.0;6;0;0 
85511;3746;23.5140625;254.0;7;0;0 
104443;18930;22.73359375;806.0;8;0;0 
108964;4521;23.123828125000003;254.0;9;0;0 
127908;18943;22.9287109375;789.0;10;0;0 
146756;18847;23.02626953125;789.0;11;0;0 
165630;18873;23.075048828125002;789.0;12;0;0 
170612;4980;23.099438476562504;268.0;13;0;0 
189648;19035;23.08724365234375;789.0;14;0;0 
208454;18804;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19109;19109;0.1;1000.0;1;0;0 
21721;2612;50.05;0.0;2;0;0 
25118;3396;25.075;211.0;3;0;0 
44111;18992;12.5875;1000.0;4;0;0 
63122;19009;18.83125;923.0;5;0;0 
81994;18871;21.953125;848.0;6;0;0 
85820;3825;23.5140625;254.0;7;0;0 
104725;18905;22.73359375;806.0;8;0;0 
109212;4486;23.123828125000003;254.0;9;0;0 
128259;19046;22.9287109375;789.0;10;0;0 
147219;18960;23.02626953125;789.0;11;0;0 
166163;18942;23.075048828125002;789.0;12;0;0 
171019;4856;23.099438476562504;268.0;13;0;0 
190202;19182;23.08724365234375;789.0;14;0;0 
208986;18783;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18944;18944;0.1;1000.0;1;0;0 
21525;2580;50.05;0.0;2;0;0 
24840;3315;25.075;211.0;3;0;0 
43849;19009;12.5875;1000.0;4;0;0 
62828;18978;18.83125;923.0;5;0;0 
81751;18922;21.953125;848.0;6;0;0 
85547;3796;23.5140625;254.0;7;0;0 
104475;18927;22.73359375;806.0;8;0;0 
109015;4539;23.123828125000003;254.0;9;0;0 
127895;18880;22.9287109375;789.0;10;0;0 
146668;18772;23.02626953125;789.0;11;0;0 
165776;19107;23.075048828125002;789.0;12;0;0 
170653;4876;23.099438476562504;268.0;13;0;0 
189612;18958;23.08724365234375;789.0;14;0;0 
214073;24459;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
28195;28195;0.1;1000.0;1;0;0 
30859;2663;50.05;0.0;2;0;0 
34322;3463;25.075;211.0;3;0;0 
53526;19204;12.5875;1000.0;4;0;0 
72605;19078;18.83125;923.0;5;0;0 
91608;19002;21.953125;848.0;6;0;0 
95456;3848;23.5140625;254.0;7;0;0 
114559;19102;22.73359375;806.0;8;0;0 
119177;4618;23.123828125000003;254.0;9;0;0 
138140;18962;22.9287109375;789.0;10;0;0 
157229;19089;23.02626953125;789.0;11;0;0 
176236;19007;23.075048828125002;789.0;12;0;0 
181227;4990;23.099438476562504;268.0;13;0;0 
200158;18930;23.08724365234375;789.0;14;0;0 
219150;18992;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18846;18846;0.1;1000.0;1;0;0 
21508;2662;50.05;0.0;2;0;0 
24808;3299;25.075;211.0;3;0;0 
43776;18967;12.5875;1000.0;4;0;0 
62799;19022;18.83125;923.0;5;0;0 
81741;18941;21.953125;848.0;6;0;0 
85529;3786;23.5140625;254.0;7;0;0 
104376;18847;22.73359375;806.0;8;0;0 
108883;4505;23.123828125000003;254.0;9;0;0 
127904;19021;22.9287109375;789.0;10;0;0 
146878;18973;23.02626953125;789.0;11;0;0 
165913;19035;23.075048828125002;789.0;12;0;0 
170754;4840;23.099438476562504;268.0;13;0;0 
189894;19140;23.08724365234375;789.0;14;0;0 
208801;18907;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19001;19000;0.1;1000.0;1;0;0 
21655;2653;50.05;0.0;2;0;0 
24954;3297;25.075;211.0;3;0;0 
43960;19005;12.5875;1000.0;4;0;0 
62751;18790;18.83125;923.0;5;0;0 
81492;18740;21.953125;848.0;6;0;0 
85317;3824;23.5140625;254.0;7;0;0 
104244;18926;22.73359375;806.0;8;0;0 
108801;4557;23.123828125000003;254.0;9;0;0 
127592;18790;22.9287109375;789.0;10;0;0 
146502;18908;23.02626953125;789.0;11;0;0 
165412;18910;23.075048828125002;789.0;12;0;0 
170280;4866;23.099438476562504;268.0;13;0;0 
189152;18871;23.08724365234375;789.0;14;0;0 
208220;19067;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18805;18805;0.1;1000.0;1;0;0 
21403;2598;50.05;0.0;2;0;0 
24759;3356;25.075;211.0;3;0;0 
43722;18962;12.5875;1000.0;4;0;0 
62741;19019;18.83125;923.0;5;0;0 
81552;18811;21.953125;848.0;6;0;0 
85399;3847;23.5140625;254.0;7;0;0 
104284;18884;22.73359375;806.0;8;0;0 
108851;4563;23.123828125000003;254.0;9;0;0 
127856;19005;22.9287109375;789.0;10;0;0 
146850;18992;23.02626953125;789.0;11;0;0 
165640;18789;23.075048828125002;789.0;12;0;0 
170565;4925;23.099438476562504;268.0;13;0;0 
189529;18963;23.08724365234375;789.0;14;0;0 
208425;18894;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18924;18924;0.1;1000.0;1;0;0 
21620;2695;50.05;0.0;2;0;0 
30034;8414;25.075;211.0;3;0;0 
58234;28200;12.5875;1000.0;4;0;0 
77526;19290;18.83125;923.0;5;0;0 
96602;19076;21.953125;848.0;6;0;0 
100432;3828;23.5140625;254.0;7;0;0 
119342;18908;22.73359375;806.0;8;0;0 
123807;4463;23.123828125000003;254.0;9;0;0 
142696;18889;22.9287109375;789.0;10;0;0 
161530;18834;23.02626953125;789.0;11;0;0 
180562;19031;23.075048828125002;789.0;12;0;0 
185445;4882;23.099438476562504;268.0;13;0;0 
204541;19095;23.08724365234375;789.0;14;0;0 
223494;18952;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18880;18880;0.1;1000.0;1;0;0 
21510;2630;50.05;0.0;2;0;0 
24904;3394;25.075;211.0;3;0;0 
43810;18904;12.5875;1000.0;4;0;0 
62655;18843;18.83125;923.0;5;0;0 
81480;18825;21.953125;848.0;6;0;0 
85302;3822;23.5140625;254.0;7;0;0 
104192;18890;22.73359375;806.0;8;0;0 
108703;4510;23.123828125000003;254.0;9;0;0 
127710;19005;22.9287109375;789.0;10;0;0 
146480;18770;23.02626953125;789.0;11;0;0 
165364;18882;23.075048828125002;789.0;12;0;0 
170295;4930;23.099438476562504;268.0;13;0;0 
189266;18970;23.08724365234375;789.0;14;0;0 
208154;18888;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18963;18963;0.1;1000.0;1;0;0 
21570;2607;50.05;0.0;2;0;0 
24960;3389;25.075;211.0;3;0;0 
43921;18961;12.5875;1000.0;4;0;0 
62938;19017;18.83125;923.0;5;0;0 
81760;18820;21.953125;848.0;6;0;0 
85607;3846;23.5140625;254.0;7;0;0 
104470;18863;22.73359375;806.0;8;0;0 
109092;4620;23.123828125000003;254.0;9;0;0 
127917;18824;22.9287109375;789.0;10;0;0 
146774;18856;23.02626953125;789.0;11;0;0 
165622;18848;23.075048828125002;789.0;12;0;0 
170466;4843;23.099438476562504;268.0;13;0;0 
189367;18894;23.08724365234375;789.0;14;0;0 
208120;18752;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19019;19019;0.1;1000.0;1;0;0 
21600;2580;50.05;0.0;2;0;0 
24965;3363;25.075;211.0;3;0;0 
44042;19076;12.5875;1000.0;4;0;0 
63079;19036;18.83125;923.0;5;0;0 
81860;18779;21.953125;848.0;6;0;0 
85682;3822;23.5140625;254.0;7;0;0 
104473;18791;22.73359375;806.0;8;0;0 
109070;4596;23.123828125000003;254.0;9;0;0 
127962;18892;22.9287109375;789.0;10;0;0 
146993;19030;23.02626953125;789.0;11;0;0 
165896;18902;23.075048828125002;789.0;12;0;0 
170717;4820;23.099438476562504;268.0;13;0;0 
189662;18945;23.08724365234375;789.0;14;0;0 
208592;18928;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18756;18756;0.1;1000.0;1;0;0 
21422;2664;50.05;0.0;2;0;0 
24733;3311;25.075;211.0;3;0;0 
43883;19148;12.5875;1000.0;4;0;0 
62612;18729;18.83125;923.0;5;0;0 
87111;24497;21.953125;848.0;6;0;0 
99154;12041;23.5140625;254.0;7;0;0 
118516;19361;22.73359375;806.0;8;0;0 
123158;4640;23.123828125000003;254.0;9;0;0 
142339;19181;22.9287109375;789.0;10;0;0 
161399;19059;23.02626953125;789.0;11;0;0 
180345;18945;23.075048828125002;789.0;12;0;0 
185310;4965;23.099438476562504;268.0;13;0;0 
204365;19054;23.08724365234375;789.0;14;0;0 
223406;19039;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18814;18814;0.1;1000.0;1;0;0 
21504;2690;50.05;0.0;2;0;0 
24869;3363;25.075;211.0;3;0;0 
43903;19034;12.5875;1000.0;4;0;0 
62812;18908;18.83125;923.0;5;0;0 
81773;18961;21.953125;848.0;6;0;0 
85601;3827;23.5140625;254.0;7;0;0 
104482;18880;22.73359375;806.0;8;0;0 
109093;4610;23.123828125000003;254.0;9;0;0 
128077;18983;22.9287109375;789.0;10;0;0 
146922;18844;23.02626953125;789.0;11;0;0 
165859;18937;23.075048828125002;789.0;12;0;0 
170765;4905;23.099438476562504;268.0;13;0;0 
189732;18965;23.08724365234375;789.0;14;0;0 
208662;18929;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18819;18819;0.1;1000.0;1;0;0 
21513;2694;50.05;0.0;2;0;0 
24817;3303;25.075;211.0;3;0;0 
43787;18969;12.5875;1000.0;4;0;0 
62758;18969;18.83125;923.0;5;0;0 
81625;18865;21.953125;848.0;6;0;0 
85457;3820;23.5140625;254.0;7;0;0 
104362;18904;22.73359375;806.0;8;0;0 
108841;4479;23.123828125000003;254.0;9;0;0 
127794;18953;22.9287109375;789.0;10;0;0 
146580;18784;23.02626953125;789.0;11;0;0 
165499;18917;23.075048828125002;789.0;12;0;0 
170347;4848;23.099438476562504;268.0;13;0;0 
189235;18887;23.08724365234375;789.0;14;0;0 
208052;18816;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18713;18713;0.1;1000.0;1;0;0 
21378;2664;50.05;0.0;2;0;0 
24690;3312;25.075;211.0;3;0;0 
43624;18933;12.5875;1000.0;4;0;0 
62753;19129;18.83125;923.0;5;0;0 
81552;18798;21.953125;848.0;6;0;0 
85431;3878;23.5140625;254.0;7;0;0 
104277;18846;22.73359375;806.0;8;0;0 
108795;4518;23.123828125000003;254.0;9;0;0 
127677;18880;22.9287109375;789.0;10;0;0 
146694;19017;23.02626953125;789.0;11;0;0 
165568;18872;23.075048828125002;789.0;12;0;0 
170507;4938;23.099438476562504;268.0;13;0;0 
189341;18834;23.08724365234375;789.0;14;0;0 
208387;19045;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18765;18765;0.1;1000.0;1;0;0 
21371;2606;50.05;0.0;2;0;0 
24703;3332;25.075;211.0;3;0;0 
43859;19155;12.5875;1000.0;4;0;0 
62687;18826;18.83125;923.0;5;0;0 
81580;18892;21.953125;848.0;6;0;0 
85450;3869;23.5140625;254.0;7;0;0 
104409;18958;22.73359375;806.0;8;0;0 
108907;4498;23.123828125000003;254.0;9;0;0 
133099;24191;22.9287109375;789.0;10;0;0 
34499061;34365961;23.02626953125;789.0;11;0;0 
34519722;20659;23.075048828125002;789.0;12;0;0 
34525164;5441;23.099438476562504;268.0;13;0;0 
34544065;18900;23.08724365234375;789.0;14;0;0 
34561592;17526;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
17462;17462;0.1;1000.0;1;0;0 
19909;2446;50.05;0.0;2;0;0 
22994;3084;25.075;211.0;3;0;0 
40767;17773;12.5875;1000.0;4;0;0 
58169;17402;18.83125;923.0;5;0;0 
76065;17895;21.953125;848.0;6;0;0 
79707;3641;23.5140625;254.0;7;0;0 
97864;18156;22.73359375;806.0;8;0;0 
102166;4301;23.123828125000003;254.0;9;0;0 
120326;18160;22.9287109375;789.0;10;0;0 
138436;18110;23.02626953125;789.0;11;0;0 
156649;18209;23.075048828125002;789.0;12;0;0 
161363;4714;23.099438476562504;268.0;13;0;0 
179508;18144;23.08724365234375;789.0;14;0;0 
197648;18140;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
20457;20457;0.1;1000.0;1;0;0 
23188;2731;50.05;0.0;2;0;0 
26851;3662;25.075;211.0;3;0;0 
46885;20033;12.5875;1000.0;4;0;0 
66357;19472;18.83125;923.0;5;0;0 
84964;18606;21.953125;848.0;6;0;0 
88748;3784;23.5140625;254.0;7;0;0 
107309;18560;22.73359375;806.0;8;0;0 
111805;4495;23.123828125000003;254.0;9;0;0 
130317;18511;22.9287109375;789.0;10;0;0 
148958;18641;23.02626953125;789.0;11;0;0 
167486;18528;23.075048828125002;789.0;12;0;0 
172388;4902;23.099438476562504;268.0;13;0;0 
190799;18410;23.08724365234375;789.0;14;0;0 
209338;18539;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18500;18500;0.1;1000.0;1;0;0 
21137;2636;50.05;0.0;2;0;0 
24451;3313;25.075;211.0;3;0;0 
43168;18716;12.5875;1000.0;4;0;0 
61816;18647;18.83125;923.0;5;0;0 
80421;18604;21.953125;848.0;6;0;0 
84253;3832;23.5140625;254.0;7;0;0 
104746;20490;22.73359375;806.0;8;0;0 
109780;5033;23.123828125000003;254.0;9;0;0 
130137;20357;22.9287109375;789.0;10;0;0 
209528;79390;23.02626953125;789.0;11;0;0 
233754;24226;23.075048828125002;789.0;12;0;0 
239515;5760;23.099438476562504;268.0;13;0;0 
260859;21344;23.08724365234375;789.0;14;0;0 
280797;19937;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19690;19690;0.1;1000.0;1;0;0 
22495;2804;50.05;0.0;2;0;0 
26090;3593;25.075;211.0;3;0;0 
45751;19661;12.5875;1000.0;4;0;0 
65143;19391;18.83125;923.0;5;0;0 
84652;19508;21.953125;848.0;6;0;0 
88501;3848;23.5140625;254.0;7;0;0 
108045;19544;22.73359375;806.0;8;0;0 
112814;4768;23.123828125000003;254.0;9;0;0 
132506;19691;22.9287109375;789.0;10;0;0 
151916;19410;23.02626953125;789.0;11;0;0 
171443;19526;23.075048828125002;789.0;12;0;0 
176453;5009;23.099438476562504;268.0;13;0;0 
196065;19611;23.08724365234375;789.0;14;0;0 
215428;19363;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19593;19593;0.1;1000.0;1;0;0 
22290;2697;50.05;0.0;2;0;0 
25821;3531;25.075;211.0;3;0;0 
45299;19476;12.5875;1000.0;4;0;0 
64712;19413;18.83125;923.0;5;0;0 
84120;19407;21.953125;848.0;6;0;0 
88036;3915;23.5140625;254.0;7;0;0 
107429;19393;22.73359375;806.0;8;0;0 
112182;4753;23.123828125000003;254.0;9;0;0 
131723;19541;22.9287109375;789.0;10;0;0 
151249;19526;23.02626953125;789.0;11;0;0 
170760;19510;23.075048828125002;789.0;12;0;0 
175845;5085;23.099438476562504;268.0;13;0;0 
195251;19404;23.08724365234375;789.0;14;0;0 
214577;19325;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19444;19444;0.1;1000.0;1;0;0 
22224;2779;50.05;0.0;2;0;0 
25709;3484;25.075;211.0;3;0;0 
45273;19564;12.5875;1000.0;4;0;0 
64495;19221;18.83125;923.0;5;0;0 
83650;19155;21.953125;848.0;6;0;0 
87445;3794;23.5140625;254.0;7;0;0 
106527;19082;22.73359375;806.0;8;0;0 
111085;4557;23.123828125000003;254.0;9;0;0 
130305;19219;22.9287109375;789.0;10;0;0 
149360;19055;23.02626953125;789.0;11;0;0 
168561;19199;23.075048828125002;789.0;12;0;0 
173478;4917;23.099438476562504;268.0;13;0;0 
192588;19109;23.08724365234375;789.0;14;0;0 
211513;18923;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19123;19123;0.1;1000.0;1;0;0 
21770;2646;50.05;0.0;2;0;0 
25283;3513;25.075;211.0;3;0;0 
44370;19087;12.5875;1000.0;4;0;0 
63419;19048;18.83125;923.0;5;0;0 
82390;18971;21.953125;848.0;6;0;0 
86241;3850;23.5140625;254.0;7;0;0 
105372;19131;22.73359375;806.0;8;0;0 
109960;4587;23.123828125000003;254.0;9;0;0 
128982;19006;22.9287109375;789.0;10;0;0 
148160;19178;23.02626953125;789.0;11;0;0 
171912;23752;23.075048828125002;789.0;12;0;0 
183258;11346;23.099438476562504;268.0;13;0;0 
205383;22106;23.08724365234375;789.0;14;0;0 
224927;19543;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19094;19094;0.1;1000.0;1;0;0 
21841;2746;50.05;0.0;2;0;0 
25275;3433;25.075;211.0;3;0;0 
44512;19236;12.5875;1000.0;4;0;0 
63579;19067;18.83125;923.0;5;0;0 
82708;19116;21.953125;848.0;6;0;0 
86451;3743;23.5140625;254.0;7;0;0 
105576;19125;22.73359375;806.0;8;0;0 
110161;4584;23.123828125000003;254.0;9;0;0 
129279;19116;22.9287109375;789.0;10;0;0 
148823;19544;23.02626953125;789.0;11;0;0 
168219;19396;23.075048828125002;789.0;12;0;0 
173117;4897;23.099438476562504;268.0;13;0;0 
192397;19279;23.08724365234375;789.0;14;0;0 
211423;19025;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19038;19038;0.1;1000.0;1;0;0 
21679;2641;50.05;0.0;2;0;0 
25170;3490;25.075;211.0;3;0;0 
44282;19110;12.5875;1000.0;4;0;0 
63471;19189;18.83125;923.0;5;0;0 
82600;19129;21.953125;848.0;6;0;0 
86479;3879;23.5140625;254.0;7;0;0 
105597;19116;22.73359375;806.0;8;0;0 
110226;4628;23.123828125000003;254.0;9;0;0 
129391;19165;22.9287109375;789.0;10;0;0 
148585;19193;23.02626953125;789.0;11;0;0 
167734;19149;23.075048828125002;789.0;12;0;0 
172757;5022;23.099438476562504;268.0;13;0;0 
191872;19099;23.08724365234375;789.0;14;0;0 
211109;19236;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19281;19281;0.1;1000.0;1;0;0 
22023;2742;50.05;0.0;2;0;0 
25471;3447;25.075;211.0;3;0;0 
44607;19135;12.5875;1000.0;4;0;0 
63840;19233;18.83125;923.0;5;0;0 
82982;19141;21.953125;848.0;6;0;0 
